music_id,artist_names,track_name,tempo,mean_mel,mean_rms,max_rms,mean_zcr,std_zcr,mean_centroid
452,Drake,NOKIA,107.67,-42.24,0.2198999971151352,0.42989999055862427,0.1022,0.08,2655.22
453,C JAMM,LAYERED,143.55,-42.37,0.266400009393692,0.5681999921798706,0.1238,0.08,2833.47
454,Ed Sheeran,Azizam,129.2,-45.61,0.12890000641345978,0.43700000643730164,0.1002,0.06,2430.72
455,Kenshi Yonezu,感電,103.36,-43.27,0.21570000052452087,0.526199996471405,0.1005,0.06,2384.65
456,HYUN SEO,DayDream,123.05,-39.54,0.22769999504089355,0.44110000133514404,0.1128,0.07,2378.17
457,BOL4,Galaxy,83.35,-40.76,0.31060001254081726,0.5397999882698059,0.0938,0.04,2226.05
458,고추잠자리,작은 봄,112.35,-44.53,0.19779999554157257,0.43869999051094055,0.0861,0.05,2219.6
459,AKMU,200%,103.36,-40.3,0.18400000035762787,0.32919999957084656,0.103,0.06,2270.6
460,10CM,What The Spring??,95.7,-48.31,0.16910000145435333,0.3869999945163727,0.0701,0.05,2179.75
461,AKMU,Give Love,95.7,-37.26,0.20260000228881836,0.3416999876499176,0.1056,0.04,2318.48
462,The Black Skirts,1:05,172.27,-43.99,0.2635999917984009,0.5209000110626221,0.0644,0.04,1805.07
463,MARK,1999,107.67,-40.01,0.28200000524520874,0.5198000073432922,0.1256,0.09,3140.19
464,"D-Hack, PATEKO",OHAYO MY NIGHT,95.7,-41.64,0.26570001244544983,0.4860999882221222,0.0965,0.06,2177.51
465,MAKTUB,The Eternal Moment,152.0,-43.82,0.19499999284744263,0.42089998722076416,0.093,0.05,2193.18
466,"The Chainsmokers, Coldplay",Something Just Like This,103.36,-46.09,0.21549999713897705,0.5942999720573425,0.0839,0.06,2305.87
467,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),152.0,-43.64,0.3133000135421753,0.6730999946594238,0.1137,0.08,2686.92
468,KANGDANIEL,Mess,152.0,-44.77,0.2587999999523163,0.5302000045776367,0.0876,0.06,2389.78
469,데이먼스 이어 Damons year,josee!,152.0,-51.58,0.24629999697208405,0.4426000118255615,0.0373,0.02,1062.73
470,Yerin Baek,Antifreeze,123.05,-46.77,0.21299999952316284,0.4544000029563904,0.0636,0.04,1800.16
471,Lana Del Rey,"Henry, come on",103.36,-48.96,0.17020000517368317,0.40860000252723694,0.0508,0.04,1288.09
472,BOL4,Some,103.36,-42.78,0.2619999945163727,0.4871000051498413,0.1066,0.06,2266.8
473,NCT WISH,poppop,129.2,-40.18,0.06790000200271606,0.1477999985218048,0.1113,0.06,2857.8
474,NCT WISH,Melt Inside My Pocket,89.1,-39.09,0.24089999496936798,0.51910001039505,0.1357,0.06,2922.56
475,Lim Young Woong,Heavenly Ever After,95.7,-51.28,0.17980000376701355,0.38429999351501465,0.0507,0.05,1329.22
476,NCT WISH,1000,143.55,-42.87,0.23350000381469727,0.5041000247001648,0.1124,0.07,2665.35
477,NCT WISH,Silly Dance,123.05,-36.52,0.2655999958515167,0.5253999829292297,0.1251,0.07,2657.21
478,NCT WISH,Design,103.36,-40.46,0.2662000060081482,0.5386999845504761,0.1277,0.07,3022.12
479,NCT WISH,Still 3PM,117.45,-38.51,0.25769999623298645,0.5145000219345093,0.1376,0.06,3054.47
480,Coldplay,Yellow,86.13,-39.87,0.2257000058889389,0.42669999599456787,0.097,0.05,2233.07
481,SPYAIR,サムライハート(Some Like It Hot!!),112.35,-37.49,0.23100000619888306,0.421999990940094,0.1619,0.07,3039.05
482,Coldplay,The Scientist,143.55,-40.19,0.19750000536441803,0.3659000098705292,0.0767,0.05,1827.35
483,Coldplay,Paradise,143.55,-41.99,0.18029999732971191,0.40459999442100525,0.1082,0.06,2391.1
484,"Coldplay, BTS",My Universe,103.36,-44.52,0.24009999632835388,0.5249999761581421,0.0863,0.06,2117.96
485,Coldplay,Adventure of a Lifetime,112.35,-45.68,0.1265999972820282,0.2653000056743622,0.1323,0.13,2460.5
486,Coldplay,A Sky Full of Stars,123.05,-42.91,0.2071000039577484,0.4961000084877014,0.0773,0.04,1992.07
487,Coldplay,Hymn for the Weekend,89.1,-42.06,0.12839999794960022,0.28110000491142273,0.1268,0.07,2580.17
488,Coldplay,Fix You,143.55,-42.82,0.10119999945163727,0.23119999468326569,0.0935,0.05,1887.73
489,Coldplay,Higher Power,89.1,-44.7,0.21979999542236328,0.5153999924659729,0.0866,0.05,2050.85
490,Coldplay,Clocks,129.2,-40.93,0.21799999475479126,0.3562000095844269,0.07,0.04,1702.25
491,Coldplay,Sparks,136.0,-47.62,0.2101999968290329,0.39899998903274536,0.0414,0.04,1454.41
492,Kim Seungmin,Hope You're Doing Well,92.29,-46.66,0.19419999420642853,0.534600019454956,0.0963,0.06,2277.12
493,TWS,Countdown!,117.45,-39.58,0.2888000011444092,0.5771999955177307,0.1264,0.08,3109.68
494,Shawn Mendes,There's Nothing Holdin' Me Back,123.05,-45.07,0.10520000010728836,0.2506999969482422,0.0928,0.07,2287.29
495,Lauv,Paris in the Rain,89.1,-52.17,0.17389999330043793,0.6331999897956848,0.0817,0.06,2061.43
496,Hebi,Onward,89.1,-35.93,0.26669999957084656,0.43939998745918274,0.1469,0.06,2789.23
497,"G-DRAGON, 황정민, Defconn, Hong Jinkyung, Jung Hyungdon, 조세호, Kian84, ANH SUNG JAE, TAEYANG, Jung Hae In, Hwang Kwang Hee, Yim Siwan, LEE SOO HYUK, DAESUNG, CODE KUNST, CL, KIM GO EUN, DAY6, BSS, aespa",Good Day 2025 (Telepathy + By the Moonlight Window),107.67,-44.38,0.25270000100135803,0.6308000087738037,0.1087,0.07,2624.43
498,LUCY,Hippo,103.36,-39.06,0.2304999977350235,0.46380001306533813,0.1265,0.06,2515.95
499,Lorde,What Was That,129.2,-47.1,0.32580000162124634,0.651199996471405,0.0628,0.07,1821.55
500,Coldplay,feelslikeimfallinginlove,123.05,-48.93,0.12370000034570694,0.29899999499320984,0.055,0.04,1473.28
501,MEOVV,HANDS UP,92.29,-46.58,0.25440001487731934,0.5787000060081482,0.0895,0.07,2338.45
502,"JANNABI, KARINA",May the TENDERNESS be with you! (feat. KARINA of aespa),136.0,-47.44,0.17399999499320984,0.44440001249313354,0.0777,0.04,1777.52
503,JANNABI,I WILL DIE FOR YOU♥x3,99.38,-46.31,0.2232999950647354,0.6565999984741211,0.087,0.05,1961.9
504,Lim Young Woong,My Starry Love,73.83,-48.37,0.1307000070810318,0.34619998931884766,0.084,0.08,1772.98
505,&TEAM,Go in Blind,161.5,-45.18,0.2624000012874603,0.6299999952316284,0.0966,0.07,2329.08
506,JANNABI,I watched the sunset from the rooftop,89.1,-46.43,0.2264000028371811,0.43619999289512634,0.0586,0.04,1636.63
507,JANNABI,"All the Boys and Girls, Pt.1 : Birdman",143.55,-40.27,0.2125999927520752,0.4212000072002411,0.0699,0.03,1810.51
508,"PATEKO, Jayci yucca, Kid Wine",Think About You,80.75,-44.16,0.22830000519752502,0.4293000102043152,0.0782,0.06,1940.41
509,JANNABI,FLASH,107.67,-42.89,0.20350000262260437,0.42879998683929443,0.0794,0.05,1924.14
510,"Primary, CHOIZA, Zion.T","question mark (Feat. CHOIZA Of Dynamicduo, Zion.T)",95.7,-39.76,0.2856000065803528,0.5128999948501587,0.1087,0.07,2482.64
511,"Lee Know, Seungmin, I.N",START!,107.67,-40.06,0.24369999766349792,0.45879998803138733,0.1002,0.05,2397.29
512,FIFTY FIFTY,Pookie,117.45,-45.76,0.2289000004529953,0.5181999802589417,0.0975,0.08,2421.65
513,"DONDA, Kanye West, Ye",TRUE LOVE,83.35,-45.59,0.25110000371932983,0.5914999842643738,0.0829,0.05,2155.76
514,KATSEYE,Gnarly,136.0,-42.76,0.2222999930381775,0.5997999906539917,0.1331,0.1,2847.34
515,"Maroon 5, LISA",Priceless (feat. LISA),89.1,-41.2,0.15369999408721924,0.301800012588501,0.1051,0.07,2573.6
516,TOMORROW X TOGETHER,Love Language,117.45,-42.87,0.2515000104904175,0.49470001459121704,0.1218,0.09,3010.17
517,"TABLO, RM",Stop The Rain (TABLO X RM),99.38,-48.14,0.30880001187324524,0.6000999808311462,0.0492,0.05,1524.51
518,Ed Sheeran,Old Phone,107.67,-48.87,0.11860000342130661,0.3702000081539154,0.0866,0.08,2201.81
519,DAY6,Maybe Tomorrow,99.38,-43.03,0.2502000033855438,0.5286999940872192,0.0893,0.05,2250.02
520,Yerin Baek,1-4-3,80.75,-47.73,0.22709999978542328,0.5882999897003174,0.1002,0.08,2334.16
521,DAY6,끝났지 game over,89.1,-42.63,0.2484000027179718,0.5960999727249146,0.1001,0.05,2372.05
522,Yerin Baek,Seeking happy in the crowd,89.1,-49.25,0.21699999272823334,0.5767999887466431,0.0584,0.03,1829.63
523,"ROSÉ, F1 The Album",Messy (From F1® The Movie),95.7,-44.49,0.24480000138282776,0.5450999736785889,0.097,0.08,2208.49
524,Yorushika,火星人,99.38,-44.41,0.11829999834299088,0.25189998745918274,0.0895,0.05,2093.49
525,Lim Jae Hyun,I'm a Little Drunk,136.0,-44.18,0.15129999816417694,0.31200000643730164,0.0852,0.06,1797.76
526,ATLXS,PASSO BEM SOLTO - Slowed,117.45,-38.71,0.19769999384880066,0.33880001306533813,0.097,0.05,2101.6
527,TOMORROW X TOGETHER,When the Day Comes,129.2,-39.25,0.28949999809265137,0.5199000239372253,0.1381,0.08,3344.91
528,D.O.,FOREVER,68.0,-45.4,0.2924000024795532,0.5322999954223633,0.0645,0.05,1798.07
529,tripleS,깨어 (Are You Alive),99.38,-41.42,0.27549999952316284,0.5753999948501587,0.1313,0.07,2907.73
530,MEOVV,DROP TOP,95.7,-44.09,0.2379000037908554,0.5030999779701233,0.1063,0.07,2502.06
531,BOYNEXTDOOR,I Feel Good,143.55,-43.4,0.29499998688697815,0.5856999754905701,0.1046,0.07,2571.52
532,BOYNEXTDOOR,123-78,136.0,-40.67,0.11729999631643295,0.2802000045776367,0.1129,0.05,2305.22
533,BOYNEXTDOOR,Step By Step,117.45,-42.09,0.2563000023365021,0.5001999735832214,0.1027,0.07,2415.47
534,BOYNEXTDOOR,Is That True?,112.35,-42.77,0.2565999925136566,0.49470001459121704,0.0974,0.06,2559.42
535,BOYNEXTDOOR,Next Mistake,161.5,-41.79,0.2304999977350235,0.47780001163482666,0.1173,0.09,2426.4
536,"Dave, Central Cee",Sprinter,92.29,-47.2,0.23659999668598175,0.6381999850273132,0.0992,0.09,2454.56
537,Benson Boone,Mystical Magical,117.45,-41.4,0.20890000462532043,0.41110000014305115,0.1201,0.08,2636.47
538,BOYNEXTDOOR,I Feel Good (English Ver.),143.55,-40.52,0.3352999985218048,0.6004999876022339,0.1084,0.07,2790.01
539,wave to earth,bad,136.0,-44.85,0.14139999449253082,0.2849999964237213,0.0571,0.03,1487.23
540,Jin,Don’t Say You Love Me,112.35,-48.71,0.26429998874664307,0.5228000283241272,0.0562,0.04,1777.53
541,Jin,Nothing Without Your Love,129.2,-39.38,0.2689000070095062,0.47130000591278076,0.1047,0.05,2586.46
542,"Jin, YENA",Loser (feat. YENA),99.38,-38.17,0.3021000027656555,0.5713000297546387,0.1596,0.06,3152.87
543,Jin,With the Clouds,103.36,-40.71,0.2354000061750412,0.5468999743461609,0.1186,0.05,2581.01
544,Jin,Rope It,123.05,-38.7,0.32249999046325684,0.5421000123023987,0.1329,0.07,2867.05
545,Jin,Background,129.2,-40.4,0.2655999958515167,0.5249000191688538,0.0934,0.04,2399.68
546,Jin,"To Me, Today",78.3,-38.49,0.259799987077713,0.45890000462532043,0.1066,0.05,2674.54
547,Redoor,Forever Has Always Been,152.0,-42.97,0.19859999418258667,0.4162999987602234,0.075,0.04,1599.05
548,RIIZE,Fly Up,99.38,-40.31,0.21780000627040863,0.4887999892234802,0.1326,0.07,2783.66
549,RIIZE,Bag Bad Back,161.5,-42.49,0.29100000858306885,0.5472000241279602,0.0814,0.06,2307.46
550,RIIZE,Odyssey,129.2,-41.28,0.2775999903678894,0.5418999791145325,0.0933,0.07,2499.55
551,RIIZE,Ember to Solar,129.2,-40.86,0.26030001044273376,0.531499981880188,0.1059,0.06,2595.78
552,RIIZE,Show Me Love,78.3,-42.89,0.2777999937534332,0.47999998927116394,0.0759,0.04,2119.9
553,RIIZE,The End of the Day,129.2,-46.43,0.22169999778270721,0.5016000270843506,0.0783,0.05,2052.01
554,RIIZE,Midnight Mirage,117.45,-46.55,0.27399998903274536,0.6808000206947327,0.0972,0.07,2624.78
555,RIIZE,Inside My Love,99.38,-43.56,0.2538999915122986,0.4966999888420105,0.0759,0.05,2165.38
556,RIIZE,Passage,129.2,-59.13,0.10289999842643738,0.46000000834465027,0.0547,0.07,1043.26
557,RIIZE,Another Life,103.36,-39.95,0.2393999993801117,0.5235999822616577,0.1154,0.06,2584.3
558,BAEKHYUN,Elevator,152.0,-43.84,0.29739999771118164,0.6032000184059143,0.0763,0.05,2209.67
559,BAEKHYUN,Chocolate,136.0,-44.99,0.33640000224113464,0.6984999775886536,0.0911,0.08,2387.94
560,BAEKHYUN,Black Dreams,161.5,-47.38,0.09619999676942825,0.21819999814033508,0.075,0.05,2126.16
561,i-dle,Good Thing,129.2,-41.77,0.29440000653266907,0.6279000043869019,0.1192,0.07,2793.14
562,BAEKHYUN,Love Comes Back,107.67,-45.1,0.24860000610351562,0.4708999991416931,0.0637,0.05,1944.43
563,Zion.T,No Make Up,92.29,-46.16,0.2240000069141388,0.5498999953269958,0.0843,0.06,2061.98
564,ZUTOMAYO,CREAM,129.2,-38.71,0.11699999868869781,0.19280000030994415,0.0996,0.05,2213.39
565,The Black Skirts,Antifreeze,129.2,-37.39,0.2824000120162964,0.43549999594688416,0.1065,0.06,2551.18
566,Woody,Sadder Than Yesterday,129.2,-44.55,0.19030000269412994,0.44190001487731934,0.081,0.05,1965.74
567,SHINee,Poet | Artist,99.38,-40.14,0.22100000083446503,0.4657999873161316,0.1136,0.06,2671.47
568,"Loco, Punch",Say Yes,95.7,-45.17,0.24410000443458557,0.6323999762535095,0.0928,0.04,2331.82
569,SEVENTEEN,THUNDER,129.2,-42.59,0.2175000011920929,0.49059998989105225,0.1025,0.07,2546.65
570,SEVENTEEN,HBD,136.0,-38.31,0.2644999921321869,0.48820000886917114,0.1153,0.06,2839.13
571,"SEVENTEEN, Pharrell Williams",Bad Influence (Prod. by Pharrell Williams),117.45,-46.83,0.3147999942302704,0.6297000050544739,0.0956,0.09,2845.54
572,Alex Warren,Ordinary,112.35,-45.3,0.26030001044273376,0.572700023651123,0.0643,0.04,1704.89
573,SEVENTEEN,99.9% (WONWOO Solo),89.1,-40.51,0.26570001244544983,0.4878999888896942,0.1056,0.06,2559.18
574,SEVENTEEN,Skyfall (THE 8 Solo),92.29,-51.29,0.24549999833106995,0.6085000038146973,0.0481,0.04,1741.63
575,SEVENTEEN,Raindrops (SEUNGKWAN Solo),143.55,-46.62,0.186599999666214,0.4277999997138977,0.0792,0.06,2083.04
576,IU,Never Ending Story,123.05,-54.17,0.1370999962091446,0.4481000006198883,0.0909,0.06,2114.57
577,IU,Square's dream,117.45,-44.84,0.19189999997615814,0.4163999855518341,0.1064,0.1,2528.27
578,IU,October 4th,99.38,-44.94,0.17110000550746918,0.43320000171661377,0.1105,0.06,2520.76
579,IU,Red Sneakers,136.0,-40.5,0.304500013589859,0.5860000252723694,0.0978,0.05,2449.99
580,"IU, Wonstein",Last Scene (Feat. Wonstein),123.05,-45.29,0.22280000150203705,0.5486999750137329,0.0895,0.06,2284.37
581,"IU, Balming Tiger",A Beautiful Person (Feat. Balming Tiger),92.29,-52.77,0.23160000145435333,0.6363000273704529,0.0489,0.05,1727.3
582,SEVENTEEN,Fortunate Change (JOSHUA Solo),89.1,-42.94,0.26409998536109924,0.5347999930381775,0.0946,0.08,2526.32
583,SEVENTEEN,Shake It Off (MINGYU Solo),129.2,-48.2,0.257999986410141,0.631600022315979,0.0734,0.08,2144.59
584,"Primary, Dynamicduo",Johnny,99.38,-45.14,0.24639999866485596,0.5475999712944031,0.0909,0.07,2231.58
585,BOOHWAL,Never Ending Story,61.52,-47.56,0.15710000693798065,0.42489999532699585,0.0901,0.05,1931.49
586,"SEVENTEEN, Timbaland",Damage (HOSHI Solo) (feat. Timbaland),117.45,-47.97,0.18559999763965607,0.49410000443458557,0.0825,0.07,2135.75
587,Charli xcx,party 4 u,78.3,-45.8,0.2280000001192093,0.4927999973297119,0.071,0.04,1894.27
588,Lil Tecca,OWA OWA,123.05,-51.79,0.3409999907016754,0.6875,0.0499,0.06,1685.3
589,LEE MU JIN,Bird On The Edge,99.38,-42.0,0.23649999499320984,0.48069998621940613,0.0935,0.06,2181.88
590,Dynamicduo,Guilty,89.1,-43.37,0.22290000319480896,0.536899983882904,0.0996,0.07,2304.87
591,"Leellamarz, Hannah",Trip,92.29,-41.6,0.2215999960899353,0.427700012922287,0.1413,0.08,3107.35
592,"MAKTUB, LEE RAON",To You My Light (feat. LEE RAON),152.0,-44.68,0.20190000534057617,0.4855000078678131,0.1153,0.07,2574.34
593,#Annyeong,Dial Your Number,136.0,-46.08,0.2459000051021576,0.5338000059127808,0.0848,0.07,1850.67
594,Lim Changjung,Soju Hanjan,76.0,-45.51,0.09539999812841415,0.24320000410079956,0.0853,0.06,2161.22
595,Harry Styles,As It Was,172.27,-42.02,0.328000009059906,0.526199996471405,0.0728,0.05,1873.41
596,"BUMKEY, Dynamo Duo",Attraction (feat. Dynamo Duo),92.29,-42.5,0.29120001196861267,0.6019999980926514,0.0956,0.07,2303.06
597,데이먼스 이어 Damons year,Salty,123.05,-51.85,0.15119999647140503,0.4390999972820282,0.0644,0.05,1379.07
598,"Tate McRae, F1 The Album",Just Keep Watching (From F1® The Movie),129.2,-44.9,0.2944999933242798,0.6704999804496765,0.0817,0.06,2230.27
599,ENHYPEN,Bad Desire (With or Without You),152.0,-45.13,0.28929999470710754,0.7071999907493591,0.0986,0.08,2211.13
600,ENHYPEN,Outside,117.45,-45.47,0.2402999997138977,0.5566999912261963,0.0765,0.06,2515.48
601,ENHYPEN,Helium,172.27,-36.84,0.1673000007867813,0.29260000586509705,0.1065,0.05,2580.5
602,ENHYPEN,Too Close,172.27,-47.94,0.26579999923706055,0.6736000180244446,0.0907,0.08,2326.31
603,ENHYPEN,Flashover,117.45,-42.83,0.2533999979496002,0.5697000026702881,0.1295,0.08,3244.85
604,Sabrina Carpenter,Manchild,123.05,-42.23,0.2150000035762787,0.47780001163482666,0.11,0.06,2460.98
605,AKMU,Last Goodbye,117.45,-44.16,0.24369999766349792,0.49140000343322754,0.0762,0.05,1939.28
606,"Woo, Loco, GRAY",We Are,99.38,-41.58,0.3107999861240387,0.6431999802589417,0.0952,0.07,2297.36
607,Nilo,Pass by,112.35,-51.7,0.1770000010728836,0.4772999882698059,0.0656,0.05,1537.31
608,Yverthug,All Or Nothing,123.05,-38.09,0.1808999925851822,0.3476000130176544,0.1516,0.08,3460.77
609,Daryl Lee,再遇见你,129.2,-46.26,0.21870000660419464,0.4733000099658966,0.0722,0.06,2172.89
610,N.Flying,Everlasting,172.27,-40.54,0.218299999833107,0.4178999960422516,0.1087,0.05,2587.54
611,COOL,애상,123.05,-36.46,0.17090000212192535,0.28870001435279846,0.1316,0.06,2767.18
612,QWER,Dear,83.35,-40.7,0.1881999969482422,0.40709999203681946,0.1411,0.06,2927.98
613,DOYOUNG,Memory,152.0,-42.64,0.2460000067949295,0.49059998989105225,0.12,0.05,2585.42
614,KISS OF LIFE,Lips Hips Kiss,86.13,-47.18,0.26030001044273376,0.649399995803833,0.1011,0.09,2654.28
615,izna,BEEP,143.55,-46.02,0.2515000104904175,0.6164000034332275,0.1158,0.09,2667.06
616,DOYOUNG,Be My Light,129.2,-39.4,0.2190999984741211,0.39719998836517334,0.1268,0.07,2859.8
617,"LILY, JIWOO, KYUJIN",Ridin′ (Prod. THE HUB),152.0,-37.56,0.33629998564720154,0.5685999989509583,0.1102,0.06,2736.11
618,LE SSERAFIM,DIFFERENT,112.35,-42.59,0.24650000035762787,0.5274999737739563,0.1212,0.08,2835.84
619,UmYull,We′re no different,172.27,-39.66,0.2556000053882599,0.5231999754905701,0.1141,0.06,2374.43
620,"GUMMY, SINCE",Flip Flop (Prod. Padi),123.05,-44.02,0.3158000111579895,0.6053000092506409,0.1018,0.07,2753.48
621,YUMDDA,My Life,83.35,-43.4,0.2639999985694885,0.5911999940872192,0.0856,0.06,2146.64
622,YUMDDA,The Quiett,83.35,-45.78,0.26589998602867126,0.5938000082969666,0.0816,0.06,2065.83
623,YUMDDA,Irony,99.38,-43.69,0.2551000118255615,0.6496999859809875,0.1075,0.06,2291.15
624,YUMDDA,Ugh!,99.38,-46.51,0.21160000562667847,0.5116999745368958,0.095,0.07,2155.96
625,"j-hope, GloRilla",Killin' It Girl (feat. GloRilla),95.7,-47.7,0.2806999981403351,0.6593000292778015,0.0901,0.07,2385.7
626,j-hope,Killin' It Girl (Solo Version),95.7,-47.95,0.25949999690055847,0.6187999844551086,0.109,0.09,2598.2
627,ATEEZ,Lemon Drop,103.36,-48.26,0.2565999925136566,0.7046999931335449,0.0857,0.07,2352.71
628,Lil Tecca,Half The Plot,129.2,-45.51,0.3206000030040741,0.6682000160217285,0.0643,0.05,2228.28
629,YUMDDA,D.R.E.A.M,53.83,-49.87,0.19249999523162842,0.5379999876022339,0.0835,0.07,2084.55
630,Lil Tecca,The Truth,136.0,-45.4,0.32260000705718994,0.633899986743927,0.0576,0.05,1990.35
631,Lil Tecca,Favorite Lie,112.35,-45.15,0.2630999982357025,0.6165000200271606,0.0842,0.06,2157.14
632,YUMDDA,Pure Love(純情)2025,143.55,-42.95,0.2906999886035919,0.598800003528595,0.0991,0.07,2561.16
633,YUMDDA,sWing,89.1,-50.46,0.26420000195503235,0.6833000183105469,0.066,0.06,1767.03
634,HxW,ECHO! (Prod. WOOZI),103.36,-43.73,0.22200000286102295,0.526199996471405,0.1236,0.08,2994.19
635,YUMDDA,Y-3,89.1,-42.31,0.2685999870300293,0.6353999972343445,0.0924,0.06,2246.81
636,YUMDDA,At the time,99.38,-51.54,0.18019999563694,0.6237999796867371,0.0947,0.09,2228.82
637,"Leellamarz, TOIL",Don′t do That,129.2,-46.74,0.18930000066757202,0.5985000133514404,0.1146,0.08,2856.48
638,PLAVE,かくれんぼ (Hide and Seek),92.29,-42.55,0.2410999983549118,0.45809999108314514,0.1069,0.06,2553.2
639,PLAVE,RIZZ - Japanese Ver.,112.35,-43.1,0.33959999680519104,0.6948000192642212,0.0998,0.08,2694.39
640,Jin,Don’t Say You Love Me (Disco Remix),123.05,-45.37,0.22349999845027924,0.558899998664856,0.1118,0.07,2589.54
641,Jehwwn,No Hope For Your Return,95.7,-50.54,0.19040000438690186,0.5511999726295471,0.0805,0.07,1669.72
642,PLAVE,Chroma Drift - Japanese Ver.,86.13,-44.12,0.21130000054836273,0.5037999749183655,0.1175,0.07,2715.25
643,ILLIT,Billyeoon Goyangi (Do the Dance),129.2,-41.3,0.1995999962091446,0.39820000529289246,0.1151,0.08,2788.48
644,ILLIT,little monster,129.2,-51.24,0.10859999805688858,0.30970001220703125,0.0879,0.07,2224.88
645,BlackNut,0,161.5,-48.89,0.30390000343322754,0.6692000031471252,0.0593,0.05,2073.11
646,Fujii Kaze,きらり,117.45,-42.29,0.24369999766349792,0.4336000084877014,0.0883,0.06,2526.89
647,PLAVE,Our Movie,86.13,-43.71,0.2646999955177307,0.5825999975204468,0.0948,0.05,2373.38
648,ILLIT,jellyous,80.75,-43.75,0.2939999997615814,0.5203999876976013,0.118,0.12,2650.43
649,KANGDANIEL,Episode,107.67,-46.79,0.2175000011920929,0.539900004863739,0.1415,0.11,2993.26
650,The Black Skirts,Till The End of Time,123.05,-54.69,0.20669999718666077,0.5479000210762024,0.0384,0.03,987.16
651,"MilliMax, DRIP TARKO",Zombie (feat. DRIP TARKO),143.55,-47.13,0.2694000005722046,0.647599995136261,0.0844,0.06,2198.63
652,PLAVE,We don't stop,89.1,-36.6,0.10499999672174454,0.19120000302791595,0.1487,0.07,2855.0
653,"Zac Efron, Zendaya",Rewrite The Stars,123.05,-44.06,0.20550000667572021,0.4724000096321106,0.1093,0.08,2665.28
654,Maroon 5,Sunday Morning,172.27,-39.07,0.2754000127315521,0.4997999966144562,0.0959,0.06,2360.71
655,Bruno Mars,Versace on the Floor,172.27,-44.02,0.1881999969482422,0.4318000078201294,0.1,0.06,2333.78
656,ILLIT,oops!,117.45,-40.63,0.1429000049829483,0.2953000068664551,0.0919,0.05,2124.15
657,Justin Bieber,Boyfriend - Acoustic Version,89.1,-50.8,0.08380000293254852,0.2460000067949295,0.0755,0.07,2057.86
658,Hearts2Hearts,STYLE,129.2,-42.19,0.24009999632835388,0.544700026512146,0.1224,0.07,2707.73
659,ILLIT,bamsopoong,172.27,-41.48,0.3142000138759613,0.5424000024795532,0.0839,0.06,2344.0
660,"BIG Naughty, LEE CHANHYUK",MUSIC (Feat. LEE CHANHYUK),73.83,-50.04,0.2126999944448471,0.5458999872207642,0.0988,0.08,2444.37
661,"Jimin, HA SUNG WOON",With you,152.0,-45.39,0.2143000066280365,0.4839000105857849,0.0774,0.05,2158.03
662,KATSEYE,Gabriela,143.55,-44.13,0.08089999854564667,0.16940000653266907,0.1054,0.07,2679.49
663,"Epik High, Younha",우산 (feat. 윤하),112.35,-41.11,0.27059999108314514,0.4553999900817871,0.0903,0.06,2510.67
664,Woody,Flower in the Desert - Kor Version,123.05,-45.45,0.21070000529289246,0.47859999537467957,0.0956,0.07,2343.73
665,"Heize, Shin Yong Jae","You, Clouds, Rain",80.75,-48.25,0.19830000400543213,0.5602999925613403,0.0967,0.07,2265.24
666,OHHYUK,A Little Girl,129.2,-53.73,0.10679999738931656,0.32260000705718994,0.0453,0.04,1361.92
667,"Ye, Kanye West",PREACHER MAN,161.5,-49.17,0.27810001373291016,0.4738999903202057,0.0474,0.04,1334.61
668,KANA-BOON,シルエット,92.29,-36.52,0.2888000011444092,0.4498000144958496,0.1212,0.07,2706.05
669,"Ye, Kanye West",BEAUTY AND THE BEAST,161.5,-49.66,0.3391999900341034,0.6371999979019165,0.0301,0.02,1427.88
670,"Ye, Kanye West",DAMN,92.29,-49.78,0.3747999966144562,0.5985999703407288,0.0393,0.04,1838.82
671,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,123.05,-45.76,0.10559999942779541,0.24779999256134033,0.0902,0.05,2370.1
672,ALLDAY PROJECT,FAMOUS,117.45,-45.0,0.3059999942779541,0.6482999920845032,0.0717,0.06,2050.88
673,ALLDAY PROJECT,WICKED,129.2,-46.59,0.2475000023841858,0.6287999749183655,0.1339,0.12,3017.99
674,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Soda Pop,123.05,-44.02,0.10540000349283218,0.2176000028848648,0.1167,0.09,2794.15
675,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Your Idol,89.1,-46.67,0.11270000040531158,0.36910000443458557,0.1072,0.07,2565.44
676,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",How It’s Done,161.5,-38.42,0.10029999911785126,0.17350000143051147,0.1099,0.06,2741.54
677,MeloMance,"사랑인가 봐 Love, Maybe",86.13,-44.0,0.24709999561309814,0.5472000241279602,0.0942,0.05,1953.67
678,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Takedown,143.55,-41.35,0.27239999175071716,0.5595999956130981,0.1109,0.06,2700.37
